event,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_20260624_123432_082_right_1_cam_3,3,right_1,658,1782300893.021635,32.151381,0,Left,0.995422,267.73,292.50,0.000000,0.209164,0.365622,207.76,357.71,-0.010922,0.162311,0.447139,147.55,401.90,-0.038434,0.115273,0.502374,109.66,441.74,-0.066016,0.085671,0.552173,85.59,473.63,-0.095532,0.066865,0.592032,74.72,349.02,-0.072783,0.058376,0.436281,39.31,444.83,-0.119318,0.030708,0.556036,27.34,511.91,-0.150400,0.021356,0.639882,25.11,565.46,-0.170328,0.019616,0.706825,96.19,321.73,-0.088205,0.075149,0.402162,45.99,412.29,-0.138925,0.035929,0.515361,23.69,485.50,-0.163495,0.018506,0.606877,14.17,540.65,-0.179059,0.011073,0.675818,142.71,313.08,-0.100844,0.111495,0.391344,126.92,431.93,-0.134027,0.099153,0.539916,166.86,455.86,-0.121334,0.130357,0.569826,195.43,449.34,-0.109842,0.152682,0.561675,196.64,320.85,-0.114831,0.153627,0.401063,198.77,425.06,-0.138212,0.155292,0.531325,218.57,458.03,-0.129600,0.170761,0.572542,234.51,462.47,-0.120252,0.183214,0.578088
event_20260624_123432_082_right_1_cam_3,3,right_1,659,1782300893.055634,32.185045,0,Left,0.994241,270.83,292.53,-0.000000,0.211586,0.365667,213.59,380.03,-0.016179,0.166869,0.475036,157.35,432.18,-0.049537,0.122932,0.540225,126.67,472.19,-0.081398,0.098964,0.590243,112.56,502.71,-0.116037,0.087934,0.628382,72.38,358.21,-0.091612,0.056550,0.447757,35.16,457.46,-0.145231,0.027472,0.571824,31.56,532.66,-0.177992,0.024656,0.665826,35.17,589.36,-0.198329,0.027476,0.736701,96.73,330.26,-0.107967,0.075567,0.412827,49.98,439.37,-0.164034,0.039048,0.549218,47.93,521.59,-0.182484,0.037444,0.651991,51.55,574.08,-0.192977,0.040276,0.717595,146.26,319.46,-0.122367,0.114264,0.399323,140.26,442.13,-0.162062,0.109577,0.552657,177.26,461.61,-0.147344,0.138483,0.577018,198.87,445.15,-0.134352,0.155365,0.556439,203.91,325.66,-0.138433,0.159305,0.407072,212.54,432.51,-0.168602,0.166051,0.540642,234.72,458.09,-0.160074,0.183374,0.572618,247.33,449.61,-0.150445,0.193230,0.562014
event_20260624_123432_082_right_1_cam_3,3,right_1,660,1782300893.088634,32.217700,0,Left,0.996122,282.28,287.76,-0.000000,0.220529,0.359700,224.33,374.69,-0.009573,0.175257,0.468364,166.82,421.18,-0.042250,0.130329,0.526474,131.06,462.56,-0.076581,0.102393,0.578203,116.22,488.44,-0.112976,0.090794,0.610550,75.69,357.22,-0.076447,0.059133,0.446523,39.62,459.98,-0.127485,0.030950,0.574981,30.21,531.03,-0.158569,0.023599,0.663793,28.16,588.59,-0.179173,0.022002,0.735731,99.69,328.43,-0.097551,0.077879,0.410533,56.55,442.55,-0.156868,0.044177,0.553184,51.46,532.19,-0.180671,0.040203,0.665243,50.18,595.24,-0.194526,0.039202,0.744054,151.88,319.45,-0.116366,0.118654,0.399316,154.63,453.15,-0.155603,0.120804,0.566442,199.13,460.04,-0.139047,0.155572,0.575044,214.92,434.65,-0.124303,0.167905,0.543314,208.35,326.13,-0.136759,0.162773,0.407667,224.01,438.93,-0.161727,0.175008,0.548661,251.16,455.24,-0.149807,0.196220,0.569046,259.63,439.66,-0.138489,0.202838,0.549579
event_20260624_123432_082_right_1_cam_3,3,right_1,661,1782300893.121634,32.250834,0,Left,0.996602,292.36,290.07,-0.000000,0.228404,0.362585,226.12,372.48,-0.001920,0.176656,0.465601,170.78,419.33,-0.034956,0.133422,0.524163,137.96,465.90,-0.070903,0.107777,0.582374,120.32,507.22,-0.108988,0.094000,0.634026,84.02,357.03,-0.078730,0.065637,0.446288,43.05,457.56,-0.129359,0.033634,0.571948,27.66,527.51,-0.158807,0.021611,0.659386,20.09,584.69,-0.178221,0.015698,0.730865,110.92,330.04,-0.103869,0.086657,0.412550,63.11,439.81,-0.166834,0.049307,0.549762,56.85,530.09,-0.188791,0.044411,0.662608,57.72,592.65,-0.200133,0.045092,0.740814,162.74,322.73,-0.125195,0.127144,0.403410,164.11,454.54,-0.162755,0.128215,0.568171,206.40,465.44,-0.139930,0.161251,0.581798,221.67,441.73,-0.120824,0.173177,0.552157,218.35,329.44,-0.147663,0.170585,0.411806,232.58,444.21,-0.167789,0.181701,0.555259,257.92,457.56,-0.149865,0.201503,0.571945,264.98,436.45,-0.134298,0.207015,0.545562
event_20260624_123432_082_right_1_cam_3,3,right_1,662,1782300893.154634,32.284295,0,Left,0.996573,302.92,289.85,0.000000,0.236657,0.362316,227.77,359.68,0.004940,0.177943,0.449605,171.45,405.45,-0.030007,0.133946,0.506812,147.11,460.49,-0.070015,0.114932,0.575611,140.48,505.56,-0.112192,0.109748,0.631948,86.55,349.38,-0.075285,0.067619,0.436719,37.10,440.54,-0.126696,0.028987,0.550671,25.07,510.01,-0.157801,0.019589,0.637512,24.88,567.91,-0.178093,0.019434,0.709886,118.52,326.93,-0.104575,0.092595,0.408667,67.44,432.93,-0.171665,0.052688,0.541165,61.11,524.58,-0.198822,0.047746,0.655730,65.16,587.98,-0.213620,0.050909,0.734977,173.71,322.59,-0.128586,0.135715,0.403235,170.90,449.70,-0.162250,0.133517,0.562131,212.35,453.64,-0.136658,0.165897,0.567047,224.44,425.49,-0.117396,0.175342,0.531858,228.40,330.21,-0.153507,0.178434,0.412763,237.07,441.85,-0.165276,0.185207,0.552308,264.18,448.16,-0.141354,0.206392,0.560203,270.55,422.46,-0.123330,0.211366,0.528073
event_20260624_123432_082_right_1_cam_3,3,right_1,663,1782300893.187635,32.317534,0,Left,0.995878,312.23,282.59,-0.000000,0.243932,0.353238,235.96,352.80,0.002790,0.184347,0.441002,179.25,403.11,-0.028297,0.140041,0.503890,159.49,459.81,-0.063107,0.124602,0.574761,157.43,507.98,-0.099602,0.122993,0.634977,95.59,341.21,-0.074007,0.074680,0.426509,34.89,426.43,-0.123723,0.027262,0.533033,20.60,498.54,-0.153298,0.016095,0.623172,20.31,558.99,-0.172116,0.015864,0.698742,126.68,320.04,-0.099884,0.098967,0.400054,71.21,426.88,-0.160201,0.055635,0.533605,63.79,521.61,-0.184065,0.049834,0.652011,68.40,587.05,-0.198117,0.053440,0.733811,179.92,317.95,-0.121278,0.140562,0.397443,178.05,448.40,-0.152237,0.139104,0.560505,220.70,449.56,-0.130759,0.172420,0.561954,234.94,417.93,-0.115209,0.183549,0.522418,235.22,327.32,-0.143546,0.183768,0.409148,245.88,441.84,-0.156600,0.192097,0.552302,271.96,441.90,-0.137000,0.212468,0.552370,275.89,411.14,-0.122449,0.215540,0.513924
event_20260624_123432_082_right_1_cam_3,3,right_1,664,1782300893.222634,32.351751,0,Left,0.995806,322.63,280.29,-0.000000,0.252057,0.350360,242.34,344.54,0.000893,0.189332,0.430669,181.28,397.61,-0.029046,0.141625,0.497015,161.32,454.57,-0.061823,0.126029,0.568211,162.27,501.17,-0.096591,0.126773,0.626467,99.96,335.77,-0.075570,0.078090,0.419711,38.63,424.32,-0.124614,0.030179,0.530396,28.11,500.83,-0.152824,0.021960,0.626035,33.11,562.16,-0.169990,0.025864,0.702696,135.84,315.53,-0.100661,0.106124,0.394410,80.89,430.13,-0.153361,0.063196,0.537656,73.08,523.49,-0.172082,0.057093,0.654359,76.65,586.38,-0.184280,0.059882,0.732972,190.93,313.74,-0.122277,0.149163,0.392174,185.24,449.40,-0.152446,0.144720,0.561753,225.39,449.34,-0.133785,0.176087,0.561680,240.95,415.54,-0.120651,0.188246,0.519423,248.37,322.93,-0.144570,0.194036,0.403668,251.74,441.47,-0.160196,0.196674,0.551843,275.22,439.59,-0.143244,0.215016,0.549481,279.18,406.15,-0.130631,0.218112,0.507693
event_20260624_123432_082_right_1_cam_3,3,right_1,665,1782300893.253637,32.383332,0,Left,0.994932,329.25,280.61,-0.000000,0.257224,0.350766,240.18,336.67,0.000304,0.187639,0.420841,178.25,388.64,-0.035529,0.139257,0.485794,158.00,450.12,-0.074535,0.123436,0.562650,155.17,499.27,-0.115829,0.121225,0.624081,103.30,336.46,-0.086669,0.080699,0.420575,54.26,434.34,-0.139216,0.042391,0.542921,48.70,509.86,-0.169193,0.038049,0.637327,55.94,567.98,-0.188234,0.043705,0.709980,142.75,319.39,-0.114469,0.111527,0.399237,91.04,437.54,-0.173871,0.071124,0.546925,79.85,527.30,-0.195678,0.062381,0.659122,79.71,586.73,-0.210767,0.062272,0.733413,202.42,318.60,-0.137804,0.158138,0.398252,187.84,452.37,-0.170912,0.146753,0.565458,223.44,453.96,-0.147715,0.174564,0.567452,237.21,422.77,-0.132490,0.185320,0.528469,260.94,328.17,-0.162021,0.203861,0.410206,257.00,442.70,-0.178543,0.200782,0.553373,277.51,442.87,-0.158535,0.216807,0.553583,282.18,413.04,-0.144346,0.220453,0.516303
event_20260624_123432_082_right_1_cam_3,3,right_1,666,1782300893.288150,32.417015,0,Left,0.993694,334.41,278.53,-0.000000,0.261256,0.348167,246.98,327.86,-0.003117,0.192951,0.409823,180.22,377.31,-0.038140,0.140795,0.471643,158.69,446.01,-0.075451,0.123977,0.557508,159.99,501.76,-0.115575,0.124990,0.627198,115.32,340.89,-0.084665,0.090092,0.426110,74.18,448.73,-0.134643,0.057957,0.560916,66.98,523.61,-0.163570,0.052325,0.654517,70.36,585.17,-0.182874,0.054969,0.731460,152.37,320.95,-0.109337,0.119036,0.401183,96.47,445.56,-0.166242,0.075369,0.556948,81.32,533.71,-0.189171,0.063533,0.667141,78.20,593.60,-0.205910,0.061094,0.742004,213.30,318.36,-0.129422,0.166640,0.397952,197.00,455.90,-0.158921,0.153910,0.569872,231.67,456.06,-0.133837,0.180996,0.570070,244.85,424.51,-0.117918,0.191291,0.530643,272.74,326.79,-0.150833,0.213074,0.408483,265.94,444.93,-0.164293,0.207769,0.556159,285.76,445.04,-0.143029,0.223249,0.556299,290.92,415.97,-0.128721,0.227281,0.519964
event_20260624_123432_082_right_1_cam_3,3,right_1,667,1782300893.322150,32.451135,0,Left,0.994649,345.09,283.48,-0.000000,0.269600,0.354344,266.77,325.65,-0.003896,0.208416,0.407068,202.37,374.32,-0.033792,0.158105,0.467904,173.32,440.96,-0.065987,0.135408,0.551204,162.48,494.41,-0.100823,0.126936,0.618016,130.42,342.95,-0.069527,0.101892,0.428692,87.37,450.08,-0.115186,0.068255,0.562602,79.16,526.15,-0.142275,0.061848,0.657691,80.31,587.81,-0.159894,0.062740,0.734761,163.72,323.89,-0.091941,0.127910,0.404867,106.68,452.09,-0.140069,0.083340,0.565116,93.28,537.00,-0.159237,0.072873,0.671249,86.60,596.19,-0.172959,0.067652,0.745236,220.81,320.31,-0.111374,0.172506,0.400390,212.02,460.51,-0.140786,0.165643,0.575637,246.37,456.04,-0.121067,0.192477,0.570048,258.44,422.75,-0.107305,0.201902,0.528434,280.15,329.09,-0.131811,0.218869,0.411358,276.90,447.85,-0.148662,0.216324,0.559811,297.43,443.24,-0.131243,0.232371,0.554050,302.04,411.29,-0.118303,0.235970,0.514110
event_20260624_123432_082_right_1_cam_3,3,right_1,668,1782300893.355151,32.484392,0,Left,0.990269,350.47,282.96,-0.000000,0.273805,0.353704,270.30,315.99,-0.004847,0.211172,0.394988,205.03,358.14,-0.032704,0.160183,0.447676,174.01,419.41,-0.063004,0.135942,0.524260,164.97,466.61,-0.095536,0.128881,0.583258,140.24,343.13,-0.066303,0.109566,0.428910,100.62,446.64,-0.111069,0.078608,0.558294,91.49,517.29,-0.138677,0.071479,0.646616,90.43,575.65,-0.157308,0.070647,0.719557,174.67,324.98,-0.087473,0.136462,0.406225,119.87,435.93,-0.136924,0.093650,0.544908,101.51,518.97,-0.159595,0.079303,0.648708,91.99,579.37,-0.175802,0.071869,0.724215,231.62,322.85,-0.105744,0.180951,0.403559,218.22,456.56,-0.135360,0.170487,0.570695,251.23,450.57,-0.116868,0.196273,0.563214,262.57,417.55,-0.103687,0.205134,0.521940,289.87,331.02,-0.125218,0.226464,0.413772,283.97,447.94,-0.142366,0.221848,0.559929,302.75,440.13,-0.126061,0.236526,0.550164,307.64,406.79,-0.113599,0.240347,0.508485
event_20260624_123432_082_right_1_cam_3,3,right_1,669,1782300893.390152,32.519156,0,Left,0.983720,349.95,283.68,0.000000,0.273396,0.354599,269.08,308.87,-0.014330,0.210219,0.386083,209.03,355.43,-0.051394,0.163305,0.444289,191.73,428.85,-0.088419,0.149789,0.536060,195.74,479.88,-0.129209,0.152921,0.599854,148.93,343.10,-0.091123,0.116354,0.428870,110.32,450.32,-0.140093,0.086184,0.562899,102.56,522.29,-0.170820,0.080122,0.652857,101.09,580.98,-0.192042,0.078976,0.726220,187.56,325.49,-0.108216,0.146530,0.406859,133.84,442.34,-0.161034,0.104560,0.552919,114.92,523.94,-0.184334,0.089783,0.654928,106.32,582.09,-0.202019,0.083065,0.727616,247.37,323.60,-0.121738,0.193256,0.404506,229.68,458.01,-0.152971,0.179434,0.572517,254.37,448.13,-0.134903,0.198729,0.560162,262.94,411.61,-0.123207,0.205425,0.514514,305.73,333.35,-0.136728,0.238852,0.416684,297.37,449.70,-0.155592,0.232324,0.562123,309.84,437.81,-0.139910,0.242066,0.547266,311.70,400.29,-0.128782,0.243519,0.500361
event_20260624_123432_082_right_1_cam_3,3,right_1,670,1782300893.423151,32.552180,0,Left,0.987352,356.47,284.89,0.000000,0.278492,0.356114,277.01,308.92,-0.016503,0.216417,0.386145,220.90,352.24,-0.056537,0.172578,0.440305,208.75,423.29,-0.095966,0.163086,0.529112,221.80,472.31,-0.138742,0.173281,0.590385,164.26,334.53,-0.101142,0.128329,0.418166,118.33,437.63,-0.153372,0.092442,0.547032,107.76,512.35,-0.186070,0.084191,0.640438,107.85,572.51,-0.208571,0.084261,0.715635,201.71,321.72,-0.116896,0.157587,0.402150,149.68,440.98,-0.176576,0.116940,0.551229,128.50,529.96,-0.204886,0.100393,0.662453,122.55,590.65,-0.226171,0.095741,0.738310,260.90,325.15,-0.127958,0.203826,0.406440,244.16,459.82,-0.158538,0.190748,0.574773,265.98,449.58,-0.137982,0.207796,0.561971,272.77,411.38,-0.125487,0.213101,0.514231,316.76,339.04,-0.141069,0.247467,0.423802,308.68,454.81,-0.158038,0.241155,0.568514,318.90,440.98,-0.141259,0.249142,0.551220,318.79,403.42,-0.129987,0.249057,0.504277
event_20260624_123432_082_right_1_cam_3,3,right_1,671,1782300893.455150,32.584468,0,Left,0.979321,357.36,281.75,-0.000000,0.279184,0.352185,273.85,303.09,-0.007980,0.213948,0.378869,207.21,338.33,-0.040050,0.161883,0.422916,176.38,395.22,-0.072476,0.137795,0.494021,168.98,437.01,-0.108186,0.132018,0.546263,166.76,332.96,-0.088628,0.130280,0.416205,119.49,437.37,-0.136207,0.093350,0.546712,111.42,513.04,-0.164140,0.087047,0.641296,114.82,572.55,-0.182602,0.089706,0.715692,206.05,321.34,-0.107840,0.160978,0.401669,155.90,442.00,-0.159149,0.121796,0.552499,137.96,530.69,-0.181145,0.107781,0.663365,134.04,590.36,-0.198466,0.104722,0.737954,266.36,326.30,-0.122665,0.208096,0.407879,246.55,460.33,-0.150567,0.192619,0.575411,268.46,454.62,-0.130241,0.209738,0.568271,278.21,420.63,-0.118004,0.217354,0.525782,324.12,340.14,-0.138637,0.253223,0.425179,314.37,455.58,-0.156330,0.245604,0.569477,321.92,444.42,-0.140635,0.251502,0.555524,321.34,410.22,-0.129562,0.251049,0.512778
event_20260624_123432_082_right_1_cam_3,3,right_1,672,1782300893.488151,32.617336,0,Left,0.980355,365.00,278.89,0.000000,0.285153,0.348617,280.86,297.00,-0.008484,0.219420,0.371250,211.37,326.71,-0.041912,0.165136,0.408390,171.31,378.29,-0.075530,0.133840,0.472867,143.79,415.49,-0.112079,0.112337,0.519358,167.42,326.98,-0.093399,0.130795,0.408719,120.10,434.72,-0.143584,0.093832,0.543397,108.24,509.61,-0.174038,0.084559,0.637006,108.99,571.03,-0.194795,0.085146,0.713786,204.87,314.68,-0.111850,0.160052,0.393347,155.98,436.55,-0.169273,0.121863,0.545682,137.50,526.88,-0.195832,0.107423,0.658605,133.25,588.49,-0.216464,0.104102,0.735609,265.98,319.45,-0.124985,0.207795,0.399307,248.72,452.05,-0.153885,0.194312,0.565065,271.16,444.57,-0.130218,0.211846,0.555707,279.80,409.43,-0.116197,0.218594,0.511788,324.05,333.61,-0.139396,0.253168,0.417017,314.38,448.52,-0.156971,0.245611,0.560653,325.56,434.97,-0.138699,0.254342,0.543718,326.51,399.46,-0.125767,0.255088,0.499328
event_20260624_123432_082_right_1_cam_3,3,right_1,673,1782300893.522151,32.651982,0,Left,0.995283,359.49,280.28,0.000000,0.280850,0.350345,271.52,302.69,-0.004987,0.212122,0.378359,212.27,350.87,-0.039035,0.165833,0.438589,206.73,429.02,-0.073607,0.161511,0.536278,223.75,485.71,-0.111857,0.174807,0.607136,155.74,333.50,-0.094575,0.121674,0.416873,106.49,437.28,-0.141357,0.083198,0.546599,92.26,511.40,-0.170768,0.072077,0.639256,87.72,571.50,-0.191954,0.068531,0.714379,201.22,312.63,-0.115109,0.157199,0.390788,147.47,431.36,-0.170604,0.115212,0.539198,128.82,527.46,-0.195921,0.100641,0.659324,124.44,593.79,-0.215301,0.097218,0.742232,267.39,312.66,-0.129484,0.208896,0.390823,247.70,448.93,-0.155353,0.193515,0.561165,272.45,451.09,-0.133030,0.212850,0.563859,282.80,418.29,-0.119659,0.220941,0.522859,327.33,322.92,-0.144624,0.255725,0.403654,317.96,441.56,-0.156428,0.248408,0.551956,327.64,436.05,-0.136191,0.255966,0.545059,326.62,399.81,-0.122606,0.255173,0.499766
event_20260624_123432_082_right_1_cam_3,3,right_1,674,1782300893.556153,32.685590,0,Left,0.994006,356.54,276.70,-0.000000,0.278544,0.345880,266.76,295.17,-0.015163,0.208406,0.368958,201.71,342.97,-0.053189,0.157586,0.428713,182.09,415.86,-0.088368,0.142257,0.519824,177.19,474.04,-0.126322,0.138431,0.592554,155.19,315.59,-0.115244,0.121238,0.394488,93.00,416.39,-0.169998,0.072654,0.520487,86.48,498.24,-0.199002,0.067560,0.622805,94.29,563.35,-0.215750,0.073666,0.704190,202.71,302.38,-0.130695,0.158368,0.377969,146.63,424.51,-0.190463,0.114556,0.530631,134.04,523.40,-0.210433,0.104716,0.654247,133.62,590.09,-0.223920,0.104388,0.737612,266.92,306.13,-0.141079,0.208534,0.382661,249.81,444.80,-0.177047,0.195165,0.555995,271.08,452.34,-0.160131,0.211780,0.565431,281.96,421.59,-0.147901,0.220281,0.526990,326.97,321.39,-0.152017,0.255443,0.401732,317.51,441.14,-0.174336,0.248058,0.551421,325.53,435.54,-0.159147,0.254323,0.544423,325.62,397.04,-0.146895,0.254390,0.496299
event_20260624_123432_082_right_1_cam_3,3,right_1,675,1782300893.589149,32.718807,0,Left,0.990301,360.47,274.64,-0.000000,0.281618,0.343302,271.38,297.84,-0.013663,0.212015,0.372304,208.23,344.84,-0.051198,0.162681,0.431044,192.07,413.97,-0.087283,0.150057,0.517456,189.87,468.01,-0.125691,0.148335,0.585010,156.86,317.94,-0.108138,0.122544,0.397424,92.05,416.90,-0.162402,0.071912,0.521129,88.38,498.61,-0.191651,0.069044,0.623257,99.75,564.10,-0.208934,0.077926,0.705128,205.93,300.94,-0.125769,0.160886,0.376170,147.13,424.19,-0.188359,0.114944,0.530233,134.40,525.74,-0.211044,0.105000,0.657179,135.04,595.11,-0.225720,0.105501,0.743891,272.00,302.51,-0.138710,0.212498,0.378139,253.32,443.88,-0.175343,0.197910,0.554854,276.52,450.17,-0.157708,0.216031,0.562715,286.87,419.64,-0.144511,0.224117,0.524551,332.16,315.16,-0.152423,0.259501,0.393950,321.25,437.84,-0.173024,0.250978,0.547296,330.10,431.83,-0.156141,0.257894,0.539787,329.95,394.00,-0.142853,0.257772,0.492498
event_20260624_123432_082_right_1_cam_3,3,right_1,676,1782300893.622153,32.751633,0,Left,0.991058,369.37,268.86,0.000000,0.288571,0.336069,274.47,286.88,-0.013849,0.214431,0.358601,212.79,326.67,-0.053156,0.166243,0.408342,198.51,399.78,-0.090510,0.155085,0.499725,194.94,459.47,-0.130860,0.152295,0.574343,158.34,313.30,-0.112221,0.123706,0.391627,107.73,413.98,-0.161446,0.084168,0.517477,96.50,485.67,-0.190303,0.075390,0.607087,94.59,544.80,-0.210850,0.073898,0.681004,210.15,294.69,-0.127915,0.164177,0.368364,161.04,424.06,-0.191340,0.125811,0.530072,142.17,520.18,-0.219337,0.111070,0.650219,135.90,588.34,-0.240057,0.106174,0.735420,280.65,297.31,-0.136621,0.219260,0.371633,259.40,441.70,-0.167219,0.202658,0.552127,279.81,447.29,-0.142314,0.218598,0.559114,287.73,417.19,-0.127072,0.224787,0.521486,340.45,312.75,-0.146578,0.265979,0.390940,328.60,434.38,-0.159759,0.256718,0.542973,336.99,430.00,-0.137336,0.263273,0.537504,334.39,394.35,-0.122122,0.261243,0.492933
event_20260624_123432_082_right_1_cam_3,3,right_1,677,1782300893.655150,32.784929,0,Left,0.978996,377.46,267.95,0.000000,0.294892,0.334941,279.96,284.86,-0.020357,0.218718,0.356077,215.68,318.10,-0.065146,0.168500,0.397624,192.96,374.66,-0.106241,0.150746,0.468322,180.24,419.47,-0.150218,0.140810,0.524333,172.08,307.77,-0.128101,0.134438,0.384713,132.22,418.02,-0.181349,0.103297,0.522525,131.82,492.77,-0.212271,0.102986,0.615966,137.70,552.87,-0.234562,0.107576,0.691085,222.62,289.88,-0.141519,0.173921,0.362353,177.00,419.95,-0.211088,0.138282,0.524940,162.64,514.55,-0.245021,0.127064,0.643192,159.37,580.29,-0.271121,0.124506,0.725357,293.16,292.71,-0.146738,0.229028,0.365883,267.54,432.53,-0.179766,0.209013,0.540667,284.61,439.44,-0.155084,0.222354,0.549300,292.17,410.95,-0.141477,0.228255,0.513683,353.38,308.75,-0.153572,0.276076,0.385942,339.56,429.94,-0.168701,0.265281,0.537424,343.55,423.89,-0.147042,0.268396,0.529865,337.91,388.85,-0.133451,0.263992,0.486058
event_20260624_123432_082_right_1_cam_3,3,right_1,678,1782300893.689155,32.818110,0,Left,0.975110,373.27,279.49,0.000000,0.291616,0.349361,273.29,303.81,-0.026578,0.213508,0.379758,210.69,337.52,-0.082202,0.164600,0.421904,188.11,387.01,-0.131654,0.146959,0.483758,176.60,419.80,-0.182952,0.137967,0.524755,178.49,319.93,-0.160366,0.139445,0.399907,141.70,423.54,-0.219156,0.110706,0.529426,138.22,498.14,-0.247777,0.107981,0.622673,144.40,559.00,-0.268726,0.112811,0.698749,233.75,302.11,-0.171707,0.182614,0.377633,193.16,426.52,-0.252960,0.150909,0.533154,175.62,522.08,-0.285653,0.137206,0.652597,171.06,586.85,-0.310562,0.133644,0.733561,306.05,303.74,-0.172904,0.239103,0.379679,280.43,429.90,-0.208296,0.219085,0.537381,292.94,439.04,-0.173424,0.228856,0.548797,297.57,410.54,-0.153571,0.232480,0.513174,365.24,317.21,-0.176402,0.285341,0.396516,349.80,428.77,-0.188890,0.273278,0.535961,350.54,423.30,-0.161257,0.273857,0.529119,343.65,388.48,-0.144343,0.268477,0.485602
